texte,text_norm,sentiment_pred,score_sentiment,incident,categorie_principale,categorie_secondaire,theme,score_categorie,methode_categorie,contradiction
android app neg parcours catastrophe naturelle ans tous risques faible paca téléphone franchement,android app neg parcours catastrophe naturelle ans tous risques faible paca téléphone franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios email neg parcours collision ans pro moyenne pays de la loire web franchement,ios email neg parcours collision ans pro moyenne pays de la loire web franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios web neu bug collision ans tiers faible île de france web pas terrible mais bon,ios web neu bug collision ans tiers faible île de france web pas terrible mais bon,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.403501033782959,embeddings,False
android app neg lenteur incendie ans jeune conducteur faible centre val de loire app ras le bol,android app neg lenteur incendie ans jeune conducteur faible centre val de loire app ras le bol,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,2.0,keywords_fallback,False
android app neu lenteur collision ans tous risques moyenne paca email c'est mitigé,android app neu lenteur collision ans tous risques moyenne paca email c'est mitigé,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,2.0,keywords_fallback,False
ios web neu photo collision ans tous risques moyenne occitanie app c'est mitigé,ios web neu photo collision ans tous risques moyenne occitanie app c'est mitigé,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios agence neg photo catastrophe naturelle ans tiers faible auvergne rhône alpes web très mécontent,ios agence neg photo catastrophe naturelle ans tiers faible auvergne rhône alpes web très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.3495565950870514,low_confidence,False
android app neg bug collision ans tiers moyenne occitanie email je suis déçu,android app neg bug collision ans tiers moyenne occitanie email je suis déçu,Négatif,2.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.4649069309234619,embeddings,False
android téléphone neg lenteur vol ans tiers faible paca web très mécontent,android téléphone neg lenteur vol ans tiers faible paca web très mécontent,Négatif,2.0,True,Performance / Lenteur,,Performance / Lenteur,2.0,keywords_fallback,False
web téléphone neg complexité catastrophe naturelle an jeune conducteur faible pays de la loire app franchement,web téléphone neg complexité catastrophe naturelle an jeune conducteur faible pays de la loire app franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios web neg photo collision ans tous risques forte bretagne téléphone c'est inadmissible,ios web neg photo collision ans tous risques forte bretagne téléphone c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app neg photo collision ans tous risques faible nouvelle aquitaine web ras le bol,web app neg photo collision ans tous risques faible nouvelle aquitaine web ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg photo catastrophe naturelle ans tous risques faible bretagne web je suis déçu le scan des documents tourne en rond sur l'étape des justificatifs et je perds tout mais je perds un temps fou j'espère,ios app neg photo catastrophe naturelle ans tous risques faible bretagne web je suis déçu le scan des documents tourne en rond sur l'étape des justificatifs et je perds tout mais je perds un temps fou j'espère,Négatif,1.0,True,Données / Synchronisation,,Données / Synchronisation,0.4352249503135681,embeddings,False
android app neu lenteur bris de glace ans tiers faible bretagne app c'est mitigé,android app neu lenteur bris de glace ans tiers faible bretagne app c'est mitigé,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,2.0,keywords_fallback,False
android app neu lenteur collision ans jeune conducteur moyenne grand est web c'est mitigé,android app neu lenteur collision ans jeune conducteur moyenne grand est web c'est mitigé,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,0.4129338264465332,embeddings,False
web app neu bug vol ans tiers faible hauts de france email c'est mitigé,web app neu bug vol ans tiers faible hauts de france email c'est mitigé,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.4117169976234436,embeddings,False
ios téléphone neg lenteur collision ans tous risques forte bourgogne franche comté web je suis déçu,ios téléphone neg lenteur collision ans tous risques forte bourgogne franche comté web je suis déçu,Négatif,2.0,True,Performance / Lenteur,,Performance / Lenteur,0.35724738240242004,embeddings,False
android app neu photo collision ans jeune conducteur moyenne grand est téléphone globalement ça va,android app neu photo collision ans jeune conducteur moyenne grand est téléphone globalement ça va,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android web neu bug collision an tous risques moyenne auvergne rhône alpes app globalement ça va,android web neu bug collision an tous risques moyenne auvergne rhône alpes app globalement ça va,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.45549967885017395,embeddings,False
android web neu photo collision ans tiers moyenne île de france web pas terrible mais bon,android web neu photo collision ans tiers moyenne île de france web pas terrible mais bon,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neu parcours collision ans tous risques faible île de france app c'est mitigé,android app neu parcours collision ans tous risques faible île de france app c'est mitigé,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web web neg photo collision ans tous risques forte grand est téléphone franchement je ne peux pas joindre les images au moment de valider malgré plusieurs essais mais je perds un temps fou j'espère que ça ira,web web neg photo collision ans tous risques forte grand est téléphone franchement je ne peux pas joindre les images au moment de valider malgré plusieurs essais mais je perds un temps fou j'espère que ça ira,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app neg parcours collision ans tiers faible hauts de france téléphone ras le bol,web app neg parcours collision ans tiers faible hauts de france téléphone ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg parcours bris de glace ans tiers moyenne grand est téléphone je suis déçu,ios app neg parcours bris de glace ans tiers moyenne grand est téléphone je suis déçu,Négatif,1.0,True,Inconnu,,Inconnu,0.2701531648635864,low_confidence,False
android app neu complexité vol an tous risques faible bourgogne franche comté app ça pourrait être mieux,android app neu complexité vol an tous risques faible bourgogne franche comté app ça pourrait être mieux,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg photo collision an tiers faible auvergne rhône alpes agence très mécontent,android app neg photo collision an tiers faible auvergne rhône alpes agence très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.3039882183074951,low_confidence,False
android web neg complexité collision ans tous risques faible île de france app je suis déçu,android web neg complexité collision ans tous risques faible île de france app je suis déçu,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.3667030334472656,embeddings,False
ios app neg authentification bris de glace ans tiers moyenne grand est téléphone franchement,ios app neg authentification bris de glace ans tiers moyenne grand est téléphone franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app pos lenteur vol ans tiers forte pays de la loire web nickel,web app pos lenteur vol ans tiers forte pays de la loire web nickel,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,2.0,keywords_fallback,False
android app pos photo collision an tiers faible paca app très satisfait,android app pos photo collision an tiers faible paca app très satisfait,Positif,1.0,False,Autre,,Autre,0.0,non_incident,False
ios email neu bug collision ans tiers moyenne normandie app globalement ça va,ios email neu bug collision ans tiers moyenne normandie app globalement ça va,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.360380083322525,embeddings,False
web app neu photo collision an tiers faible grand est app pas terrible mais bon,web app neu photo collision an tiers faible grand est app pas terrible mais bon,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app neg lenteur collision ans tiers faible île de france email c'est inadmissible,web app neg lenteur collision ans tiers faible île de france email c'est inadmissible,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,2.0,keywords_fallback,False
android app neu bug collision an tous risques faible hauts de france app ça pourrait être mieux,android app neu bug collision an tous risques faible hauts de france app ça pourrait être mieux,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.42992448806762695,embeddings,False
web téléphone neg bug bris de glace ans tiers faible nouvelle aquitaine web je suis déçu,web téléphone neg bug bris de glace ans tiers faible nouvelle aquitaine web je suis déçu,Négatif,2.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,1.0,keywords_fallback,False
ios web neu lenteur bris de glace ans pro faible occitanie app globalement ça va,ios web neu lenteur bris de glace ans pro faible occitanie app globalement ça va,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,0.3734694719314575,embeddings,False
ios app neu lenteur collision ans jeune conducteur moyenne pays de la loire téléphone c'est mitigé,ios app neu lenteur collision ans jeune conducteur moyenne pays de la loire téléphone c'est mitigé,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,0.45165300369262695,embeddings,False
ios app neg photo collision ans tiers faible hauts de france app je suis déçu,ios app neg photo collision ans tiers faible hauts de france app je suis déçu,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.3526058793067932,embeddings,False
ios web neg lenteur collision ans tiers moyenne paca web très mécontent,ios web neg lenteur collision ans tiers moyenne paca web très mécontent,Négatif,2.0,True,Performance / Lenteur,,Performance / Lenteur,0.4049057364463806,embeddings,False
android web neu lenteur vol ans tous risques faible paca app globalement ça va,android web neu lenteur vol ans tous risques faible paca app globalement ça va,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,0.42748773097991943,embeddings,False
android web neg authentification collision ans tous risques faible pays de la loire app franchement,android web neg authentification collision ans tous risques faible pays de la loire app franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web web neg photo collision an tiers moyenne paca web franchement,web web neg photo collision an tiers moyenne paca web franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android email neg parcours incendie ans tous risques faible auvergne rhône alpes web très mécontent,android email neg parcours incendie ans tous risques faible auvergne rhône alpes web très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.24528571963310242,low_confidence,False
android app neg complexité bris de glace ans pro faible nouvelle aquitaine email très mécontent,android app neg complexité bris de glace ans pro faible nouvelle aquitaine email très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.28603672981262207,low_confidence,False
android app neg photo collision ans jeune conducteur moyenne île de france web très mécontent,android app neg photo collision ans jeune conducteur moyenne île de france web très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.24442005157470703,low_confidence,False
android web neg bug vol ans pro faible paca app franchement,android web neg bug vol ans pro faible paca app franchement,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.45872068405151367,embeddings,False
android app neg complexité collision ans tiers faible grand est app je suis déçu,android app neg complexité collision ans tiers faible grand est app je suis déçu,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.4223553538322449,embeddings,False
ios app neg parcours catastrophe naturelle an tous risques moyenne normandie email ras le bol,ios app neg parcours catastrophe naturelle an tous risques moyenne normandie email ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg lenteur collision ans jeune conducteur faible normandie agence c'est inadmissible,ios app neg lenteur collision ans jeune conducteur faible normandie agence c'est inadmissible,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,0.3608131408691406,embeddings,False
ios web neg photo bris de glace ans tous risques faible grand est téléphone ras le bol,ios web neg photo bris de glace ans tous risques faible grand est téléphone ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app pos parcours bris de glace ans tous risques faible hauts de france app nickel on tourne en rond dans les écrans pour une simple déclaration au début puis tout s'est débloqué rapidement franchement j'ai eu une réponse rapide,ios app pos parcours bris de glace ans tous risques faible hauts de france app nickel on tourne en rond dans les écrans pour une simple déclaration au début puis tout s'est débloqué rapidement franchement j'ai eu une réponse rapide,Positif,1.0,False,Autre,,Autre,0.0,non_incident,False
android web pos bug collision ans tous risques moyenne île de france téléphone très satisfait ça me déconnecte tout seul après la mise à jour et j'ai pu finaliser sans stress donc le suivi était clair bravo à,android web pos bug collision ans tous risques moyenne île de france téléphone très satisfait ça me déconnecte tout seul après la mise à jour et j'ai pu finaliser sans stress donc le suivi était clair bravo à,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.45021939277648926,embeddings,False
ios app neu lenteur collision ans tous risques faible hauts de france téléphone c'est mitigé,ios app neu lenteur collision ans tous risques faible hauts de france téléphone c'est mitigé,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,0.4997962415218353,embeddings,False
ios app neg parcours collision ans tous risques faible île de france téléphone je suis déçu,ios app neg parcours collision ans tous risques faible île de france téléphone je suis déçu,Négatif,1.0,True,Inconnu,,Inconnu,0.31680309772491455,low_confidence,False
ios web neg photo bris de glace ans tous risques faible île de france web ras le bol,ios web neg photo bris de glace ans tous risques faible île de france web ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg photo bris de glace ans tiers moyenne bretagne app très mécontent,android app neg photo bris de glace ans tiers moyenne bretagne app très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.23579466342926025,low_confidence,False
web app neu photo vol ans tiers faible centre val de loire web pas terrible mais bon,web app neu photo vol ans tiers faible centre val de loire web pas terrible mais bon,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android téléphone neu bug bris de glace ans jeune conducteur moyenne paca web pas terrible mais bon,android téléphone neu bug bris de glace ans jeune conducteur moyenne paca web pas terrible mais bon,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,1.0,keywords_fallback,False
android app neg photo collision ans tiers forte île de france app c'est inadmissible,android app neg photo collision ans tiers forte île de france app c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app neg bug collision an tous risques faible grand est app c'est inadmissible,web app neg bug collision an tous risques faible grand est app c'est inadmissible,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.6120163798332214,embeddings,False
ios app neg photo collision ans tiers faible hauts de france app je suis déçu,ios app neg photo collision ans tiers faible hauts de france app je suis déçu,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.3526058793067932,embeddings,False
android app neu lenteur collision ans tiers moyenne hauts de france web pas terrible mais bon le dossier met trop longtemps à s'afficher sur la validation finale et j'ai réussi au final le support via web a,android app neu lenteur collision ans tiers moyenne hauts de france web pas terrible mais bon le dossier met trop longtemps à s'afficher sur la validation finale et j'ai réussi au final le support via web a,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.382828950881958,embeddings,False
ios app pos photo collision ans tous risques faible occitanie web nickel je ne peux pas joindre les images à la fin du formulaire et j'ai pu finaliser sans stress donc le suivi était clair continuez,ios app pos photo collision ans tous risques faible occitanie web nickel je ne peux pas joindre les images à la fin du formulaire et j'ai pu finaliser sans stress donc le suivi était clair continuez,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg photo bris de glace an tiers faible paca web c'est inadmissible,ios app neg photo bris de glace an tiers faible paca web c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web web neg parcours bris de glace an tiers forte pays de la loire app très mécontent,web web neg parcours bris de glace an tiers forte pays de la loire app très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.240801602602005,low_confidence,False
android app pos parcours collision an tiers faible île de france web bonne expérience,android app pos parcours collision an tiers faible île de france web bonne expérience,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neu photo bris de glace ans jeune conducteur faible hauts de france app c'est mitigé,android app neu photo bris de glace ans jeune conducteur faible hauts de france app c'est mitigé,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg photo collision ans tiers faible auvergne rhône alpes email je suis déçu,android app neg photo collision ans tiers faible auvergne rhône alpes email je suis déçu,Négatif,1.0,True,Inconnu,,Inconnu,0.33880728483200073,low_confidence,False
android web pos photo collision ans tous risques moyenne île de france téléphone très satisfait,android web pos photo collision ans tous risques moyenne île de france téléphone très satisfait,Positif,1.0,False,Autre,,Autre,0.0,non_incident,False
android téléphone neu photo collision an pro moyenne paca web ça pourrait être mieux,android téléphone neu photo collision an pro moyenne paca web ça pourrait être mieux,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg photo collision ans tous risques faible bretagne web je suis déçu,ios app neg photo collision ans tous risques faible bretagne web je suis déçu,Négatif,1.0,True,Inconnu,,Inconnu,0.32367047667503357,low_confidence,False
android web pos authentification incendie an tiers faible occitanie téléphone nickel,android web pos authentification incendie an tiers faible occitanie téléphone nickel,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg photo collision ans tous risques moyenne auvergne rhône alpes téléphone ras le bol,ios app neg photo collision ans tous risques moyenne auvergne rhône alpes téléphone ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android web neg photo collision ans tous risques moyenne auvergne rhône alpes app je suis déçu,android web neg photo collision ans tous risques moyenne auvergne rhône alpes app je suis déçu,Négatif,1.0,True,Inconnu,,Inconnu,0.29589521884918213,low_confidence,False
web téléphone neu photo collision ans tous risques faible hauts de france téléphone globalement ça va,web téléphone neu photo collision ans tous risques faible hauts de france téléphone globalement ça va,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios web pos authentification bris de glace ans tous risques faible auvergne rhône alpes téléphone merci le code sms n'arrive pas alors que mes identifiants sont bons et j'ai pu finaliser sans stress alors j'ai eu une réponse rapide continuez,ios web pos authentification bris de glace ans tous risques faible auvergne rhône alpes téléphone merci le code sms n'arrive pas alors que mes identifiants sont bons et j'ai pu finaliser sans stress alors j'ai eu une réponse rapide continuez,Positif,2.0,False,Autre,,Autre,0.0,non_incident,False
ios web neg parcours bris de glace an tiers faible auvergne rhône alpes téléphone ras le bol,ios web neg parcours bris de glace an tiers faible auvergne rhône alpes téléphone ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg photo catastrophe naturelle ans tous risques faible grand est app ras le bol,ios app neg photo catastrophe naturelle ans tous risques faible grand est app ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app neg photo incendie ans jeune conducteur moyenne île de france email c'est inadmissible,web app neg photo incendie ans jeune conducteur moyenne île de france email c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neu parcours collision ans tous risques moyenne paca email pas terrible mais bon les infos demandées se répètent quand il faut choisir le garage du coup ça passe mais c'est limite ça manque de,android app neu parcours collision ans tous risques moyenne paca email pas terrible mais bon les infos demandées se répètent quand il faut choisir le garage du coup ça passe mais c'est limite ça manque de,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg bug incendie an tiers faible normandie web je suis déçu,ios app neg bug incendie an tiers faible normandie web je suis déçu,Négatif,2.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.47216933965682983,embeddings,False
android app neg bug collision ans jeune conducteur faible île de france web franchement,android app neg bug collision ans jeune conducteur faible île de france web franchement,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.42224031686782837,embeddings,False
ios web neu photo collision an tous risques moyenne grand est agence pas terrible mais bon,ios web neu photo collision an tous risques moyenne grand est agence pas terrible mais bon,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app pos bug catastrophe naturelle an tous risques faible pays de la loire agence bonne expérience,ios app pos bug catastrophe naturelle an tous risques faible pays de la loire agence bonne expérience,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.452019602060318,embeddings,False
android web neu complexité vol an tous risques faible normandie téléphone ça pourrait être mieux,android web neu complexité vol an tous risques faible normandie téléphone ça pourrait être mieux,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app pos authentification bris de glace an tous risques moyenne auvergne rhône alpes app très satisfait,web app pos authentification bris de glace an tous risques moyenne auvergne rhône alpes app très satisfait,Positif,1.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg photo catastrophe naturelle ans tous risques faible île de france web je suis déçu,ios app neg photo catastrophe naturelle ans tous risques faible île de france web je suis déçu,Négatif,1.0,True,Inconnu,,Inconnu,0.27755069732666016,low_confidence,False
android app pos bug collision ans tiers moyenne pays de la loire web bonne expérience,android app pos bug collision ans tiers moyenne pays de la loire web bonne expérience,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.4439649283885956,embeddings,False
android app neu complexité vol ans jeune conducteur moyenne occitanie app pas terrible mais bon,android app neu complexité vol ans jeune conducteur moyenne occitanie app pas terrible mais bon,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg lenteur collision ans tiers faible paca app ras le bol,android app neg lenteur collision ans tiers faible paca app ras le bol,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,0.3561513423919678,embeddings,False
android web neg complexité incendie an tous risques moyenne nouvelle aquitaine téléphone très mécontent on me demande des infos impossibles avant de valider et je perds tout et je perds un temps fou je vais réessayer plus,android web neg complexité incendie an tous risques moyenne nouvelle aquitaine téléphone très mécontent on me demande des infos impossibles avant de valider et je perds tout et je perds un temps fou je vais réessayer plus,Négatif,1.0,True,Données / Synchronisation,,Données / Synchronisation,0.37750571966171265,embeddings,False
android web neu parcours collision ans tiers moyenne nouvelle aquitaine app globalement ça va,android web neu parcours collision ans tiers moyenne nouvelle aquitaine app globalement ça va,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web web neu photo collision ans tiers moyenne occitanie web c'est mitigé,web web neu photo collision ans tiers moyenne occitanie web c'est mitigé,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neu parcours incendie an tous risques faible île de france app globalement ça va,android app neu parcours incendie an tous risques faible île de france app globalement ça va,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app pos authentification bris de glace ans tous risques faible occitanie email très satisfait,android app pos authentification bris de glace ans tous risques faible occitanie email très satisfait,Positif,1.0,False,Autre,,Autre,0.0,non_incident,False
ios app neu photo vol ans tous risques forte normandie web pas terrible mais bon le scan des documents tourne en rond au moment de valider alors j'ai réussi au final le support via web a,ios app neu photo vol ans tous risques forte normandie web pas terrible mais bon le scan des documents tourne en rond au moment de valider alors j'ai réussi au final le support via web a,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app neu photo collision ans tiers moyenne occitanie agence pas terrible mais bon,web app neu photo collision ans tiers moyenne occitanie agence pas terrible mais bon,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg parcours vol ans tous risques forte île de france app je suis déçu les boutons ne sont pas clairs pour une simple déclaration et je perds tout bref je perds un temps fou c'est pas,ios app neg parcours vol ans tous risques forte île de france app je suis déçu les boutons ne sont pas clairs pour une simple déclaration et je perds tout bref je perds un temps fou c'est pas,Négatif,1.0,True,Inconnu,,Inconnu,0.3278128206729889,low_confidence,False
android téléphone neu photo bris de glace ans jeune conducteur faible hauts de france app globalement ça va,android téléphone neu photo bris de glace ans jeune conducteur faible hauts de france app globalement ça va,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web app pos bug bris de glace ans tous risques moyenne bourgogne franche comté web bonne expérience,web app pos bug bris de glace ans tous risques moyenne bourgogne franche comté web bonne expérience,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,1.0,keywords_fallback,False
android app neg photo collision an tiers moyenne île de france app très mécontent,android app neg photo collision an tiers moyenne île de france app très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.2647336423397064,low_confidence,False
android app neg photo bris de glace ans tous risques faible île de france web c'est inadmissible,android app neg photo bris de glace ans tous risques faible île de france web c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios email neg photo incendie ans pro faible île de france app très mécontent,ios email neg photo incendie ans pro faible île de france app très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.25154751539230347,low_confidence,False
web app neg parcours bris de glace an tiers moyenne nouvelle aquitaine web ras le bol,web app neg parcours bris de glace an tiers moyenne nouvelle aquitaine web ras le bol,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios téléphone neu bug collision ans tous risques moyenne pays de la loire web c'est mitigé,ios téléphone neu bug collision ans tous risques moyenne pays de la loire web c'est mitigé,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,1.0,keywords_fallback,False
android web neg parcours collision an tous risques moyenne auvergne rhône alpes téléphone c'est inadmissible,android web neg parcours collision an tous risques moyenne auvergne rhône alpes téléphone c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neu bug collision an pro faible hauts de france app pas terrible mais bon,android app neu bug collision an pro faible hauts de france app pas terrible mais bon,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.5049070715904236,embeddings,False
android web neu parcours vol ans tiers faible normandie web globalement ça va,android web neu parcours vol ans tiers faible normandie web globalement ça va,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
web web pos parcours collision ans jeune conducteur moyenne paca email nickel,web web pos parcours collision ans jeune conducteur moyenne paca email nickel,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg parcours collision an tiers moyenne normandie email franchement je n'arrive pas à trouver où suivre mon sinistre sur la partie indemnisation et je perds tout bref je perds un temps fou c'est,android app neg parcours collision an tiers moyenne normandie email franchement je n'arrive pas à trouver où suivre mon sinistre sur la partie indemnisation et je perds tout bref je perds un temps fou c'est,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
ios app neg authentification collision ans tiers faible paca téléphone franchement,ios app neg authentification collision ans tiers faible paca téléphone franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android téléphone neg bug bris de glace ans tiers faible paca app c'est inadmissible un message d'erreur apparaît dès que je passe à l'étape suivante malgré plusieurs essais du coup je perds un temps fou ça devient,android téléphone neg bug bris de glace ans tiers faible paca app c'est inadmissible un message d'erreur apparaît dès que je passe à l'étape suivante malgré plusieurs essais du coup je perds un temps fou ça devient,Négatif,2.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.4760931730270386,embeddings,False
web app neg authentification collision ans tous risques forte occitanie agence franchement,web app neg authentification collision ans tous risques forte occitanie agence franchement,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg bug bris de glace ans tous risques forte paca web franchement,android app neg bug bris de glace ans tous risques forte paca web franchement,Négatif,1.0,True,Technique / Bug / Fonctionnalité,,Technique / Bug / Fonctionnalité,0.3852284550666809,embeddings,False
ios web neu lenteur bris de glace an jeune conducteur forte île de france web globalement ça va,ios web neu lenteur bris de glace an jeune conducteur forte île de france web globalement ça va,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,0.3855339288711548,embeddings,False
android app neg photo collision an tiers moyenne île de france web très mécontent,android app neg photo collision an tiers moyenne île de france web très mécontent,Négatif,1.0,True,Inconnu,,Inconnu,0.25924673676490784,low_confidence,False
android email neg parcours collision ans tous risques faible pays de la loire téléphone c'est inadmissible,android email neg parcours collision ans tous risques faible pays de la loire téléphone c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
android app neg lenteur collision ans tiers forte auvergne rhône alpes web ras le bol,android app neg lenteur collision ans tiers forte auvergne rhône alpes web ras le bol,Négatif,1.0,True,Performance / Lenteur,,Performance / Lenteur,2.0,keywords_fallback,False
ios téléphone neg lenteur incendie ans tous risques faible centre val de loire téléphone très mécontent,ios téléphone neg lenteur incendie ans tous risques faible centre val de loire téléphone très mécontent,Négatif,2.0,True,Performance / Lenteur,,Performance / Lenteur,0.4220280051231384,embeddings,False
android app neg photo collision an jeune conducteur faible île de france app c'est inadmissible,android app neg photo collision an jeune conducteur faible île de france app c'est inadmissible,Neutre,0.0,False,Autre,,Autre,0.0,non_incident,False
